ID,total_read_counts_virema,total_read_counts_ditector,sample,start,end,DVG_type
28998_29231,0,1,P1,28998,29231,insertion
29146_29235,0,2,P1,29146,29235,insertion
2578_2923,0,1,P1,2578,2923,insertion
28773_29242,0,1,P1,28773,29242,insertion
28615_29246,2,2,P1,28615,29246,insertion
28806_29255,1,1,P1,28806,29255,insertion
944_29260,0,1,P1,944,29260,insertion
28936_29261,0,1,P1,28936,29261,insertion
28938_29263,1,0,P1,28938,29263,insertion
28871_29285,1,1,P1,28871,29285,insertion
4_29286,0,1,P1,4,29286,insertion
27767_29288,1,1,P1,27767,29288,insertion
28872_29304,0,1,P1,28872,29304,insertion
29150_29305,7,4,P1,29150,29305,insertion
29152_29307,0,5,P1,29152,29307,insertion
27687_29309,0,1,P1,27687,29309,insertion
4_29309,1,1,P1,4,29309,insertion
29155_29310,0,1,P1,29155,29310,insertion
29156_29311,0,1,P1,29156,29311,insertion
29159_29314,0,1,P1,29159,29314,insertion
29161_29316,1,2,P1,29161,29316,insertion
29084_29325,0,2,P1,29084,29325,insertion
29055_29327,0,1,P1,29055,29327,insertion
2711_2932,1,1,P1,2711,2932,insertion
29063_29335,2,1,P1,29063,29335,insertion
21809_29337,0,1,P1,21809,29337,insertion
28372_29341,0,1,P1,28372,29341,insertion
29281_29342,0,2,P1,29281,29342,insertion
28376_29345,2,1,P1,28376,29345,insertion
29230_29351,115,34,P1,29230,29351,insertion
29231_29352,0,2,P1,29231,29352,insertion
29232_29353,0,1,P1,29232,29353,insertion
29233_29354,0,3,P1,29233,29354,insertion
29234_29355,0,1,P1,29234,29355,insertion
29235_29356,0,5,P1,29235,29356,insertion
29236_29357,0,2,P1,29236,29357,insertion
29237_29358,1,82,P1,29237,29358,insertion
11517_29359,0,6,P1,11517,29359,insertion
558_29359,1,1,P1,558,29359,insertion
18376_29360,0,2,P1,18376,29360,insertion
6028_29369,2,2,P1,6028,29369,insertion
617_29386,1,1,P1,617,29386,insertion
29_29396,1,0,P1,29,29396,insertion
29120_29428,0,1,P1,29120,29428,insertion
29080_29430,2,2,P1,29080,29430,insertion
4489_29436,0,1,P1,4489,29436,insertion
29438_29438,3,0,P1,29438,29438,insertion
1379_29443,0,1,P1,1379,29443,insertion
29255_29443,0,1,P1,29255,29443,insertion
29191_29445,0,2,P1,29191,29445,insertion
7872_29448,1,1,P1,7872,29448,insertion
29196_29450,0,4,P1,29196,29450,insertion
5_29454,1,1,P1,5,29454,insertion
21220_29457,1,1,P1,21220,29457,insertion
13121_29458,1,1,P1,13121,29458,insertion
19056_29461,1,1,P1,19056,29461,insertion
29322_29462,0,1,P1,29322,29462,insertion
29252_29463,1,1,P1,29252,29463,insertion
29397_29469,2,0,P1,29397,29469,insertion
11365_29471,1,1,P1,11365,29471,insertion
29447_29474,0,1,P1,29447,29474,insertion
29448_29475,0,2,P1,29448,29475,insertion
29119_29482,0,1,P1,29119,29482,insertion
29121_29484,1,0,P1,29121,29484,insertion
29487_29487,3,0,P1,29487,29487,insertion
29385_29504,0,2,P1,29385,29504,insertion
20118_29508,0,1,P1,20118,29508,insertion
5612_29508,0,1,P1,5612,29508,insertion
4_29509,1,1,P1,4,29509,insertion
3_29531,0,1,P1,3,29531,insertion
29217_29536,0,1,P1,29217,29536,insertion
1337_29559,0,1,P1,1337,29559,insertion
16691_29566,1,1,P1,16691,29566,insertion
6668_29571,0,1,P1,6668,29571,insertion
4346_29578,0,1,P1,4346,29578,insertion
2087_2957,1,1,P1,2087,2957,insertion
29584_29584,1,0,P1,29584,29584,insertion
22785_29585,0,1,P1,22785,29585,insertion
29036_29604,0,1,P1,29036,29604,insertion
29610_29610,1,0,P1,29610,29610,insertion
7016_29611,0,1,P1,7016,29611,insertion
29559_29612,0,1,P1,29559,29612,insertion
29562_29615,0,7,P1,29562,29615,insertion
29196_29618,1,1,P1,29196,29618,insertion
12082_29619,0,1,P1,12082,29619,insertion
29157_29626,0,1,P1,29157,29626,insertion
24684_29636,0,2,P1,24684,29636,insertion
4_29650,0,2,P1,4,29650,insertion
29189_29652,0,1,P1,29189,29652,insertion
4_29659,0,1,P1,4,29659,insertion
29198_29669,1,1,P1,29198,29669,insertion
29327_29669,0,1,P1,29327,29669,insertion
29215_29674,1,1,P1,29215,29674,insertion
28870_29675,1,1,P1,28870,29675,insertion
30_29675,1,0,P1,30,29675,insertion
1_29679,0,1,P1,1,29679,insertion
29358_29682,0,1,P1,29358,29682,insertion
29571_29682,0,1,P1,29571,29682,insertion
25238_29689,0,1,P1,25238,29689,insertion
29400_29690,1,2,P1,29400,29690,insertion
29097_29691,0,1,P1,29097,29691,insertion
598_29693,0,1,P1,598,29693,insertion
29300_29697,2,2,P1,29300,29697,insertion
29289_29698,1,1,P1,29289,29698,insertion
19229_29699,1,1,P1,19229,29699,insertion
23905_29699,1,1,P1,23905,29699,insertion
28_29699,1,0,P1,28,29699,insertion
29120_29699,0,1,P1,29120,29699,insertion
29212_29700,2,2,P1,29212,29700,insertion
29265_29700,3,3,P1,29265,29700,insertion
29342_29700,1,1,P1,29342,29700,insertion
29097_29701,0,1,P1,29097,29701,insertion
29217_29702,0,1,P1,29217,29702,insertion
11792_29704,0,1,P1,11792,29704,insertion
4093_29706,0,1,P1,4093,29706,insertion
10_29709,0,1,P1,10,29709,insertion
29217_29710,0,1,P1,29217,29710,insertion
29267_29710,3,3,P1,29267,29710,insertion
29301_29714,0,1,P1,29301,29714,insertion
29084_29715,0,1,P1,29084,29715,insertion
29303_29716,0,1,P1,29303,29716,insertion
6_29725,0,1,P1,6,29725,insertion
29077_29733,0,1,P1,29077,29733,insertion
29306_29733,0,1,P1,29306,29733,insertion
29324_29735,1,1,P1,29324,29735,insertion
29176_29736,1,1,P1,29176,29736,insertion
29324_29737,0,1,P1,29324,29737,insertion
29310_29738,2,1,P1,29310,29738,insertion
29327_29738,0,1,P1,29327,29738,insertion
29436_29738,0,1,P1,29436,29738,insertion
29216_29739,1,1,P1,29216,29739,insertion
29297_29739,0,1,P1,29297,29739,insertion
29720_29752,0,2,P1,29720,29752,insertion
29303_29753,1,1,P1,29303,29753,insertion
4_29759,0,1,P1,4,29759,insertion
24727_29763,1,1,P1,24727,29763,insertion
29324_29764,1,1,P1,29324,29764,insertion
29764_29764,1,0,P1,29764,29764,insertion
29311_29765,1,1,P1,29311,29765,insertion
29212_29766,0,1,P1,29212,29766,insertion
29403_29766,0,2,P1,29403,29766,insertion
29319_29767,1,1,P1,29319,29767,insertion
29315_29770,0,1,P1,29315,29770,insertion
29097_29772,0,1,P1,29097,29772,insertion
29120_29772,1,1,P1,29120,29772,insertion
29222_29775,1,1,P1,29222,29775,insertion
25281_29778,0,2,P1,25281,29778,insertion
29257_29781,1,1,P1,29257,29781,insertion
29101_29782,1,1,P1,29101,29782,insertion
29346_29782,1,1,P1,29346,29782,insertion
29100_29783,0,1,P1,29100,29783,insertion
29217_29783,0,1,P1,29217,29783,insertion
29301_29783,1,1,P1,29301,29783,insertion
29300_29784,1,1,P1,29300,29784,insertion
11_29787,0,2,P1,11,29787,insertion
27897_29789,0,1,P1,27897,29789,insertion
29265_29789,0,1,P1,29265,29789,insertion
29301_29789,1,1,P1,29301,29789,insertion
29739_29789,0,2,P1,29739,29789,insertion
29572_29790,0,1,P1,29572,29790,insertion
29097_29793,0,1,P1,29097,29793,insertion
29217_29794,1,0,P1,29217,29794,insertion
29212_29795,1,1,P1,29212,29795,insertion
29320_29795,2,2,P1,29320,29795,insertion
29642_29795,0,1,P1,29642,29795,insertion
3_29799,1,1,P1,3,29799,insertion
29220_29801,0,2,P1,29220,29801,insertion
145_29803,0,1,P1,145,29803,insertion
13_29804,1,0,P1,13,29804,insertion
29450_29805,0,1,P1,29450,29805,insertion
4131_29805,1,1,P1,4131,29805,insertion
4_29807,1,0,P1,4,29807,insertion
29683_29810,1,1,P1,29683,29810,insertion
29574_29813,1,1,P1,29574,29813,insertion
24778_29816,0,1,P1,24778,29816,insertion
29185_29820,0,1,P1,29185,29820,insertion
8_29820,0,1,P1,8,29820,insertion
14352_29837,1,1,P1,14352,29837,insertion
29375_29838,2,2,P1,29375,29838,insertion
29840_29840,1,0,P1,29840,29840,insertion
29673_29841,2,2,P1,29673,29841,insertion
29789_29841,0,1,P1,29789,29841,insertion
29299_29842,1,1,P1,29299,29842,insertion
29215_29843,1,1,P1,29215,29843,insertion
29774_29848,0,2,P1,29774,29848,insertion
29749_29852,0,3,P1,29749,29852,insertion
29456_29858,1,1,P1,29456,29858,insertion
29216_29860,0,2,P1,29216,29860,insertion
29458_29863,0,2,P1,29458,29863,insertion
5598_29863,0,2,P1,5598,29863,insertion
29211_29864,0,1,P1,29211,29864,insertion
29312_29864,1,1,P1,29312,29864,insertion
41_29864,2,0,P1,41,29864,insertion
24355_29865,1,1,P1,24355,29865,insertion
28751_29865,1,1,P1,28751,29865,insertion
29301_29865,2,2,P1,29301,29865,insertion
29345_29865,1,1,P1,29345,29865,insertion
4887_29865,1,1,P1,4887,29865,insertion
29216_29866,0,2,P1,29216,29866,insertion
28232_29867,0,1,P1,28232,29867,insertion
18161_29869,1,1,P1,18161,29869,insertion
29097_29873,0,2,P1,29097,29873,insertion
28461_29877,0,2,P1,28461,29877,insertion
29311_29878,1,2,P1,29311,29878,insertion
29435_29878,0,1,P1,29435,29878,insertion
8835_29880,0,1,P1,8835,29880,insertion
29313_29884,0,1,P1,29313,29884,insertion
29843_29884,0,4,P1,29843,29884,insertion
29852_29884,0,15,P1,29852,29884,insertion
29844_29885,0,2,P1,29844,29885,insertion
29853_29885,0,1,P1,29853,29885,insertion
29854_29886,0,1,P1,29854,29886,insertion
29855_29887,0,11,P1,29855,29887,insertion
29847_29888,0,2,P1,29847,29888,insertion
29856_29888,0,7,P1,29856,29888,insertion
29849_29890,1,15,P1,29849,29890,insertion
29340_29893,1,1,P1,29340,29893,insertion
2_29894,1,0,P1,2,29894,insertion
21957_29894,0,2,P1,21957,29894,insertion
25227_29900,0,1,P1,25227,29900,insertion
27055_29900,0,1,P1,27055,29900,insertion
910_29900,0,1,P1,910,29900,insertion
29143_29903,0,1,P1,29143,29903,insertion
28893_29905,0,1,P1,28893,29905,insertion
21251_29907,0,1,P1,21251,29907,insertion
29472_29910,2,2,P1,29472,29910,insertion
27354_29911,1,1,P1,27354,29911,insertion
29772_29912,0,1,P1,29772,29912,insertion
29775_29915,0,1,P1,29775,29915,insertion
29776_29916,0,3,P1,29776,29916,insertion
20796_29920,0,1,P1,20796,29920,insertion
29844_29926,0,1,P1,29844,29926,insertion
29244_29927,0,1,P1,29244,29927,insertion
29772_29927,0,1,P1,29772,29927,insertion
29847_29929,0,3,P1,29847,29929,insertion
29849_29931,0,2,P1,29849,29931,insertion
29778_29934,0,1,P1,29778,29934,insertion
29852_29934,0,1,P1,29852,29934,insertion
28864_29935,0,1,P1,28864,29935,insertion
567_29936,0,1,P1,567,29936,insertion
29736_29937,1,1,P1,29736,29937,insertion
29854_29937,0,1,P1,29854,29937,insertion
29939_29939,2,0,P1,29939,29939,insertion
29847_29943,0,1,P1,29847,29943,insertion
29851_29947,3,2,P1,29851,29947,insertion
29132_29948,0,1,P1,29132,29948,insertion
29870_29962,0,1,P1,29870,29962,insertion
28174_29967,0,1,P1,28174,29967,insertion
29612_29970,1,1,P1,29612,29970,insertion
29315_29971,3,3,P1,29315,29971,insertion
22701_29978,1,1,P1,22701,29978,insertion
29902_29986,0,1,P1,29902,29986,insertion
29304_29988,1,1,P1,29304,29988,insertion
29303_29989,1,1,P1,29303,29989,insertion
19157_29992,0,1,P1,19157,29992,insertion
29167_29992,2,2,P1,29167,29992,insertion
29906_29992,0,1,P1,29906,29992,insertion
28178_29993,0,2,P1,28178,29993,insertion
29913_29997,3,5,P1,29913,29997,insertion
29851_30002,1,1,P1,29851,30002,insertion
28441_30005,1,1,P1,28441,30005,insertion
27374_30006,0,1,P1,27374,30006,insertion
17715_30008,0,1,P1,17715,30008,insertion
3_30008,1,0,P1,3,30008,insertion
29833_30009,0,2,P1,29833,30009,insertion
16214_30010,1,1,P1,16214,30010,insertion
4_30010,1,3,P1,4,30010,insertion
8833_30011,1,1,P1,8833,30011,insertion
29101_30012,1,1,P1,29101,30012,insertion
29836_30012,3,3,P1,29836,30012,insertion
29837_30013,38,12,P1,29837,30013,insertion
29912_30013,0,1,P1,29912,30013,insertion
29915_30016,0,3,P1,29915,30016,insertion
29908_30017,0,2,P1,29908,30017,insertion
29094_30018,1,1,P1,29094,30018,insertion
29844_30020,0,1,P1,29844,30020,insertion
29845_30021,0,1,P1,29845,30021,insertion
9_30021,0,1,P1,9,30021,insertion
29846_30022,1,25,P1,29846,30022,insertion
2_30023,0,1,P1,2,30023,insertion
29501_30025,0,1,P1,29501,30025,insertion
14412_30029,0,1,P1,14412,30029,insertion
29744_30032,0,1,P1,29744,30032,insertion
29789_30034,0,3,P1,29789,30034,insertion
15843_30035,1,1,P1,15843,30035,insertion
29688_30035,0,1,P1,29688,30035,insertion
29851_30035,0,1,P1,29851,30035,insertion
29776_30036,0,2,P1,29776,30036,insertion
29805_30036,0,2,P1,29805,30036,insertion
29797_30037,0,1,P1,29797,30037,insertion
29848_30037,0,1,P1,29848,30037,insertion
29852_30037,0,5,P1,29852,30037,insertion
8958_30037,1,1,P1,8958,30037,insertion
29761_30038,1,1,P1,29761,30038,insertion
21656_30046,1,0,P1,21656,30046,insertion
29743_30046,1,1,P1,29743,30046,insertion
29626_30048,0,1,P1,29626,30048,insertion
29739_30048,1,1,P1,29739,30048,insertion
29483_30049,0,1,P1,29483,30049,insertion
22253_30050,1,1,P1,22253,30050,insertion
29120_30050,0,1,P1,29120,30050,insertion
29537_30050,0,2,P1,29537,30050,insertion
29628_30050,0,1,P1,29628,30050,insertion
29640_30050,1,1,P1,29640,30050,insertion
29684_30050,1,1,P1,29684,30050,insertion
29835_30050,2,3,P1,29835,30050,insertion
9_30050,1,0,P1,9,30050,insertion
22179_30051,1,1,P1,22179,30051,insertion
29793_30054,1,1,P1,29793,30054,insertion
29744_30055,0,1,P1,29744,30055,insertion
29745_30055,0,1,P1,29745,30055,insertion
29836_30055,1,1,P1,29836,30055,insertion
29849_30055,1,1,P1,29849,30055,insertion
29899_30055,1,1,P1,29899,30055,insertion
1374_30057,1,1,P1,1374,30057,insertion
29744_30057,1,1,P1,29744,30057,insertion
29761_30057,2,2,P1,29761,30057,insertion
29866_30057,2,2,P1,29866,30057,insertion
30019_30071,1,1,P1,30019,30071,insertion
3007_3007,36,0,P1,3007,3007,insertion
29866_30081,1,1,P1,29866,30081,insertion
2125_30082,0,1,P1,2125,30082,insertion
30082_30082,11,0,P1,30082,30082,insertion
2_30085,0,1,P1,2,30085,insertion
29700_30085,1,1,P1,29700,30085,insertion
13938_30088,0,1,P1,13938,30088,insertion
3_30090,1,0,P1,3,30090,insertion
3_30094,1,1,P1,3,30094,insertion
29207_30096,1,1,P1,29207,30096,insertion
27672_30100,0,1,P1,27672,30100,insertion
27678_30106,2,1,P1,27678,30106,insertion
29983_30107,0,1,P1,29983,30107,insertion
30123_30123,1,0,P1,30123,30123,insertion
26596_30136,1,1,P1,26596,30136,insertion
29818_30136,1,1,P1,29818,30136,insertion
29933_30137,2,4,P1,29933,30137,insertion
29936_30140,0,1,P1,29936,30140,insertion
29938_30142,0,1,P1,29938,30142,insertion
27092_30143,1,1,P1,27092,30143,insertion
13788_30144,0,1,P1,13788,30144,insertion
30144_30144,2,0,P1,30144,30144,insertion
29941_30145,3,1,P1,29941,30145,insertion
29847_30146,44,35,P1,29847,30146,insertion
22039_30147,0,1,P1,22039,30147,insertion
27820_30147,1,1,P1,27820,30147,insertion
29848_30147,0,1,P1,29848,30147,insertion
22040_30148,0,1,P1,22040,30148,insertion
29849_30148,0,20,P1,29849,30148,insertion
29851_30150,0,15,P1,29851,30150,insertion
29852_30151,0,2,P1,29852,30151,insertion
29854_30153,1,25,P1,29854,30153,insertion
18525_30156,0,1,P1,18525,30156,insertion
8_30182,0,1,P1,8,30182,insertion
9_30183,0,1,P1,9,30183,insertion
29651_30191,0,1,P1,29651,30191,insertion
29169_30194,0,1,P1,29169,30194,insertion
29829_30195,1,1,P1,29829,30195,insertion
29867_30216,0,1,P1,29867,30216,insertion
30004_30233,2,3,P1,30004,30233,insertion
9423_30237,0,1,P1,9423,30237,insertion
29755_30238,0,1,P1,29755,30238,insertion
30121_30240,0,1,P1,30121,30240,insertion
29849_30241,0,5,P1,29849,30241,insertion
29850_30242,0,1,P1,29850,30242,insertion
29851_30243,24,9,P1,29851,30243,insertion
29852_30244,0,3,P1,29852,30244,insertion
29855_30247,0,3,P1,29855,30247,insertion
29856_30248,0,17,P1,29856,30248,insertion
29970_30249,0,1,P1,29970,30249,insertion
19612_30250,0,1,P1,19612,30250,insertion
29858_30250,0,1,P1,29858,30250,insertion
8666_30261,0,1,P1,8666,30261,insertion
30231_30265,0,1,P1,30231,30265,insertion
30226_30267,1,3,P1,30226,30267,insertion
29484_30268,0,2,P1,29484,30268,insertion
30228_30269,0,1,P1,30228,30269,insertion
30229_30270,0,1,P1,30229,30270,insertion
30232_30275,0,1,P1,30232,30275,insertion
30234_30275,1,1,P1,30234,30275,insertion
30129_30278,0,1,P1,30129,30278,insertion
18337_30279,0,1,P1,18337,30279,insertion
30237_30280,0,1,P1,30237,30280,insertion
29675_30281,0,1,P1,29675,30281,insertion
8678_30282,0,1,P1,8678,30282,insertion
30287_30287,1,0,P1,30287,30287,insertion
7458_30290,0,1,P1,7458,30290,insertion
30071_30294,0,1,P1,30071,30294,insertion
29539_30303,1,1,P1,29539,30303,insertion
29738_30308,1,1,P1,29738,30308,insertion
29630_30309,1,1,P1,29630,30309,insertion
29300_30310,1,1,P1,29300,30310,insertion
29731_30312,1,1,P1,29731,30312,insertion
30314_30314,1,0,P1,30314,30314,insertion
29897_30318,0,1,P1,29897,30318,insertion
3_30318,1,1,P1,3,30318,insertion
30003_30320,15,7,P1,30003,30320,insertion
29902_30322,2,1,P1,29902,30322,insertion
30237_30324,0,1,P1,30237,30324,insertion
30010_30327,2,19,P1,30010,30327,insertion
28422_30328,2,2,P1,28422,30328,insertion
29909_30329,1,8,P1,29909,30329,insertion
29512_30330,0,2,P1,29512,30330,insertion
6347_30333,0,1,P1,6347,30333,insertion
29686_30342,1,0,P1,29686,30342,insertion
30228_30342,0,1,P1,30228,30342,insertion
29911_30344,0,1,P1,29911,30344,insertion
30195_30349,0,1,P1,30195,30349,insertion
30003_30359,0,1,P1,30003,30359,insertion
30294_30361,0,1,P1,30294,30361,insertion
3037_3037,1,0,P1,3037,3037,insertion
29770_30389,1,1,P1,29770,30389,insertion
30013_30391,0,2,P1,30013,30391,insertion
29737_30392,0,1,P1,29737,30392,insertion
29927_30392,0,2,P1,29927,30392,insertion
29055_30393,0,1,P1,29055,30393,insertion
29939_30394,0,2,P1,29939,30394,insertion
30315_30394,1,0,P1,30315,30394,insertion
30015_30395,0,1,P1,30015,30395,insertion
29059_30397,0,1,P1,29059,30397,insertion
15230_30398,1,1,P1,15230,30398,insertion
28034_30398,2,2,P1,28034,30398,insertion
2893_3039,1,1,P1,2893,3039,insertion
29935_30400,2,0,P1,29935,30400,insertion
2013_30401,2,2,P1,2013,30401,insertion
29807_30403,1,1,P1,29807,30403,insertion
30305_30409,5,4,P1,30305,30409,insertion
30051_30410,0,1,P1,30051,30410,insertion
30307_30411,0,3,P1,30307,30411,insertion
30306_30413,0,1,P1,30306,30413,insertion
29906_30418,0,1,P1,29906,30418,insertion
29939_30431,2,2,P1,29939,30431,insertion
29311_30437,0,2,P1,29311,30437,insertion
19978_30441,0,1,P1,19978,30441,insertion
20215_30447,0,1,P1,20215,30447,insertion
28781_30450,0,1,P1,28781,30450,insertion
29852_30450,1,1,P1,29852,30450,insertion
3_30450,0,1,P1,3,30450,insertion
30083_30450,1,1,P1,30083,30450,insertion
30333_30451,1,1,P1,30333,30451,insertion
2_30453,0,1,P1,2,30453,insertion
30232_30456,0,1,P1,30232,30456,insertion
30098_30457,0,1,P1,30098,30457,insertion
30099_30457,0,2,P1,30099,30457,insertion
30341_30459,0,1,P1,30341,30459,insertion
30313_30460,0,1,P1,30313,30460,insertion
30326_30460,0,4,P1,30326,30460,insertion
29645_30463,1,1,P1,29645,30463,insertion
30050_30463,0,1,P1,30050,30463,insertion
30082_30463,1,1,P1,30082,30463,insertion
29673_30464,0,1,P1,29673,30464,insertion
29815_30464,2,2,P1,29815,30464,insertion
29828_30464,0,1,P1,29828,30464,insertion
29865_30464,1,2,P1,29865,30464,insertion
29939_30464,1,1,P1,29939,30464,insertion
30083_30464,1,1,P1,30083,30464,insertion
30098_30464,0,1,P1,30098,30464,insertion
30171_30464,0,1,P1,30171,30464,insertion
29586_30465,0,1,P1,29586,30465,insertion
29845_30465,0,2,P1,29845,30465,insertion
29924_30465,1,1,P1,29924,30465,insertion
30004_30465,2,3,P1,30004,30465,insertion
30052_30465,2,3,P1,30052,30465,insertion
30105_30465,0,1,P1,30105,30465,insertion
30137_30466,1,1,P1,30137,30466,insertion
30245_30467,1,2,P1,30245,30467,insertion
29909_30468,0,1,P1,29909,30468,insertion
30051_30471,1,2,P1,30051,30471,insertion
30135_30471,1,1,P1,30135,30471,insertion
29832_30473,0,2,P1,29832,30473,insertion
30004_30474,1,1,P1,30004,30474,insertion
30052_30474,0,1,P1,30052,30474,insertion
6587_30485,0,1,P1,6587,30485,insertion
248_304,3,1,P1,248,304,insertion
30183_30520,1,1,P1,30183,30520,insertion
29738_30523,1,1,P1,29738,30523,insertion
30308_30526,0,2,P1,30308,30526,insertion
30310_30528,5,2,P1,30310,30528,insertion
30418_30528,0,16,P1,30418,30528,insertion
30419_30530,0,1,P1,30419,30530,insertion
30420_30531,0,7,P1,30420,30531,insertion
30009_30533,1,1,P1,30009,30533,insertion
30422_30533,0,1,P1,30422,30533,insertion
30533_30533,1,0,P1,30533,30533,insertion
